"region_iso";"country";"continent";"income";"number_of_scholars";"Kendall_internal_continent_in";"Kendall_internal_continent_out";"Kendall_internal_vs_international_continent_in";"Kendall_internal_vs_international_continent_out";"Kendall_internal_vs_international_income_in";"Kendall_internal_vs_international_income_out";"Kendall_international_continent_in";"Kendall_international_continent_out";"SE_Kendall_internal_continent_in.x";"SE_Kendall_internal_continent_in.y";"SE_Kendall_internal_continent_out";"SE_Kendall_internal_income_in";"SE_Kendall_international_continent_in";"SE_Kendall_international_continent_out.x";"SE_Kendall_international_continent_out.y";"SE_Kendall_international_income_out"
"83";"BR.26";"BR";"South America";"Upper-middle";812;0;0.221052616834641;0.168421044945717;0.0421052612364292;0.168421044945717;0.0421052612364292;-0.452631533145905;0;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"84";"BR.27";"BR";"South America";"Upper-middle";25555;0.62105256319046;0.547368347644806;-0.610526263713837;-0.410526275634766;-0.610526263713837;-0.410526275634766;-0.389473646879196;-0.62105256319046;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"85";"BR.28";"BR";"South America";"Upper-middle";453.4;-0.532983362674713;0.169314533472061;0.521440744400024;0.293342709541321;0.521440744400024;0.293342709541321;-0.212777987122536;0.148196861147881;0.0264271780814859;0.0289913770350376;0.026539752024359;0.0289913770350376;0.0267496683807168;0.0287416050417601;0.0268633536994108;0.0268633536994108
"86";"BR.29";"BR";"South America";"Upper-middle";937.6;-0.431578904390335;-0.210526302456856;0.326315760612488;0.336842089891434;0.326315760612488;0.336842089891434;-0.505263090133667;-0.399999976158142;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"87";"BR.30";"BR";"South America";"Upper-middle";1868.4;-0.0315789431333542;0.115789465606213;-0.231578931212425;0.115789465606213;-0.231578931212425;0.115789465606213;-0.72631573677063;-0.757894694805145;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"88";"BR.31";"BR";"South America";"Upper-middle";119.8;-0.16044844686985;NA;NA;NA;NA;NA;0.0865578427910805;NA;0.0269260093453922;NA;NA;NA;0.0335397334910847;NA;NA;NA
"89";"BW.01";"BW";"Africa";NA;25.9;-0.683130025863647;NA;NA;NA;NA;NA;-0.487950026988983;NA;0.103174593355637;NA;NA;NA;0.103174593355637;NA;NA;NA
"90";"BY.02";"BY";"Europe";"Upper-middle";69.6;-0.470648795366287;-0.0628930926322937;0.189680218696594;-0.13406029343605;0.189680218696594;-0.13406029343605;0.100264199078083;-0.0952394232153893;0.0269260093453922;0.0291387544441804;0.0288874342595522;0.0291387544441804;0.0264271780814859;0.026539752024359;0.0270406269149351;0.0270406269149351
"91";"BY.03";"BY";"Europe";"Upper-middle";48.8;-0.186767309904099;-0.181073263287544;0.496082574129105;-0.0200759880244732;0.496082574129105;-0.0200759880244732;0.0467684306204319;-0.0411306358873844;0.0299455510612892;0.0374675129752659;0.0306042885274653;0.0374675129752659;0.0293233045963022;0.0320175415965489;0.0334716121706757;0.0334716121706757
"92";"BY.04";"BY";"Europe";"Upper-middle";1813.6;-0.115789465606213;-0.291786432266235;-0.0159156229346991;0.0736842080950737;-0.0159156229346991;0.0736842080950737;0.305263131856918;-0.294736832380295;0.0263157852468733;0.0266347675802394;0.0266347675802394;0.0266347675802394;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"93";"BY.07";"BY";"Europe";"Upper-middle";39.3;-0.150618806481361;-0.118033424019814;0.168033614754677;0.0902381092309952;0.168033614754677;0.0902381092309952;-0.0900925993919373;-0.00624390551820397;0.0299455510612892;0.0392997772231052;0.0335397334910847;0.0392997772231052;0.0286197421200332;0.0306042885274653;0.0326467379339355;0.0326467379339355
"94";"CA.01";"CA";"North America";"High";8263.9;-0.705263078212738;-0.46315786242485;0.48421049118042;0.473684161901474;0.48421049118042;0.473684161901474;-0.347368389368057;-0.452631533145905;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"95";"CA.02";"CA";"North America";"High";8985.6;-0.547368347644806;-0.652631521224976;0.48421049118042;0.705263078212738;0.48421049118042;0.705263078212738;-0.505263090133667;-0.389473646879196;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"96";"CA.03";"CA";"North America";"High";2200.3;-0.263157874345779;-0.578947305679321;0.536842048168182;0.515789449214935;0.536842048168182;0.515789449214935;-0.347368389368057;-0.284210503101349;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"97";"CA.04";"CA";"North America";"High";769.5;-0.431578904390335;-0.189473673701286;-0.0421052612364292;0.326315760612488;-0.0421052612364292;0.326315760612488;-0.136842086911201;-0.0736842080950737;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"98";"CA.05";"CA";"North America";"High";800.1;-0.147368416190147;-0.568421006202698;0.431578904390335;0.0421052612364292;0.431578904390335;0.0421052612364292;-0.0526315756142139;-0.610526263713837;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"99";"CA.07";"CA";"North America";"High";2509.8;-0.705263078212738;-0.547368347644806;0.526315748691559;0.399999976158142;0.526315748691559;0.399999976158142;-0.399999976158142;-0.62105256319046;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"100";"CA.08";"CA";"North America";"High";31074.2;-0.642105221748352;-0.694736778736115;0.652631521224976;0.757894694805145;0.652631521224976;0.757894694805145;-0.58947366476059;-0.663157820701599;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"101";"CA.09";"CA";"North America";"High";101.7;-0.0210526306182146;0.226913720369339;0.0474935695528984;0.0315789431333542;0.0474935695528984;0.0315789431333542;-0.0210526306182146;-0.210526302456856;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"102";"CA.10";"CA";"North America";"High";15865.5;-0.557894706726074;-0.536842048168182;0.410526275634766;0.494736790657043;0.410526275634766;0.494736790657043;-0.115789465606213;-0.515789449214935;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"103";"CA.11";"CA";"North America";"High";1995;-0.294736832380295;-0.46315786242485;0.442105233669281;0.315789461135864;0.442105233669281;0.315789461135864;-0.24210524559021;-0.326315760612488;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"104";"CH.AG";"CH";"Europe";"High";907.9;-0.46315786242485;-0.473684161901474;0.421052604913712;0.336842089891434;0.421052604913712;0.336842089891434;-0.0947368368506432;-0.252631545066833;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"105";"CH.BE";"CH";"Europe";"High";2976.6;0.0947368368506432;-0.347368389368057;0.294736832380295;0.168421044945717;0.294736832380295;0.168421044945717;-0.231578931212425;-0.568421006202698;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"106";"CH.BL";"CH";"Europe";"High";60.5;-0.0210526306182146;-0.380957692861557;0.236572802066803;0.174143075942993;0.236572802066803;0.174143075942993;-0.110818326473236;-0.0320896916091442;0.0263157852468733;0.0271564632042483;0.026539752024359;0.0271564632042483;0.0264271780814859;0.0269260093453922;0.0264271780814859;0.0264271780814859
"107";"CH.BS";"CH";"Europe";"High";1954;0.189473673701286;0.0947368368506432;-0.0210526306182146;0.347368389368057;-0.0210526306182146;0.347368389368057;-0.189473673701286;-0.610526263713837;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"108";"CH.FR";"CH";"Europe";"High";436.6;0.263157874345779;-0.0947368368506432;0.336842089891434;0.115789465606213;0.336842089891434;0.115789465606213;0.157894730567932;-0.189473673701286;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"109";"CH.GE";"CH";"Europe";"High";5834.8;-0.157894730567932;-0.0315789431333542;0.536842048168182;0.631578922271729;0.536842048168182;0.631578922271729;-0.294736832380295;-0.199999988079071;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"110";"CH.GR";"CH";"Europe";"High";60.7;-0.366059333086014;-0.0106965638697147;0.0054948371835053;0.165333926677704;0.0054948371835053;0.165333926677704;-0.0740751102566719;0.162221416831017;0.0266347675802394;0.0279688249987715;0.0269641493335564;0.0279688249987715;0.026539752024359;0.0272904481217912;0.0268621263994323;0.0268621263994323
"111";"CH.JU";"CH";"Europe";"High";48.6;0.131926581263542;0.129062101244926;0.125344783067703;0.112003579735756;0.125344783067703;0.112003579735756;0.0957501009106636;0.389367938041687;0.0264271780814859;0.0277362457158335;0.0271640630671236;0.0277362457158335;0.0267496683807168;0.0268658112243307;0.0268633536994108;0.0268633536994108
"112";"CH.LU";"CH";"Europe";"High";194.5;0.0631578862667084;-0.231578931212425;0.136842086911201;-0.0526315756142139;0.136842086911201;-0.0526315756142139;0.189473673701286;-0.0842105224728584;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"113";"CH.NE";"CH";"Europe";"High";407;-0.0421052612364292;0.168421044945717;0.378947347402573;0.189473673701286;0.378947347402573;0.189473673701286;0.157894730567932;0.0947368368506432;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"114";"CH.SG";"CH";"Europe";"High";337.5;-0.326315760612488;-0.294736832380295;-0.0791559442877769;0.279684334993362;-0.0791559442877769;0.279684334993362;-0.0369394421577454;0.343009114265442;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859
"115";"CH.TG";"CH";"Europe";"High";42.5;-0.205805465579033;-0.0686018243432045;0.1947952657938;0.0700933411717415;0.1947952657938;0.0700933411717415;-0.279634565114975;-0.476304173469543;0.0264271780814859;0.0309284811889582;0.0264271780814859;0.0309284811889582;0.0271640630671236;0.0307933996026356;0.0272799409604463;0.0272799409604463
"116";"CH.TI";"CH";"Europe";"High";291;-0.58947366476059;-0.526315748691559;0.0526315756142139;0.24210524559021;0.0526315756142139;0.24210524559021;-0.294736832380295;0;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"117";"CH.VD";"CH";"Europe";"High";4957.2;0.157894730567932;0.294736832380295;0.221052616834641;-0.126315772533417;0.221052616834641;-0.126315772533417;0.336842089891434;-0.105263151228428;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"118";"CH.VS";"CH";"Europe";"High";59.1;0.238734349608421;0.340444803237915;-0.0106953401118517;0.0689677000045776;-0.0106953401118517;0.0689677000045776;-0.0526315756142139;-0.0529107935726643;0.0266535316386976;0.0269782484457608;0.0267496683807168;0.0269782484457608;0.0263157852468733;0.026539752024359;0.0266535316386976;0.0266535316386976
"119";"CH.ZG";"CH";"Europe";"High";14.2;0.0612265318632126;0.350756049156189;0.483108282089233;0.0401717685163021;0.483108282089233;0.0401717685163021;0.134292960166931;0.421584367752075;0.0295646568293547;0.0434321919022089;0.0336582220107082;0.0434321919022089;0.0307392452910092;0.0357045962482039;0.0325694823409205;0.0325694823409205
"120";"CH.ZH";"CH";"Europe";"High";8729.5;-0.399999976158142;-0.210526302456856;0.126315772533417;0.273684173822403;0.126315772533417;0.273684173822403;-0.0526315756142139;-0.389473646879196;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"121";"CI.90";"CI";"Africa";NA;9.3;0.528680562973022;NA;NA;NA;NA;NA;0.337596982717514;NA;0.0436623017690793;NA;NA;NA;0.0405023490796498;NA;NA;NA
"122";"CI.96";"CI";"Africa";NA;18.3;-0.466666638851166;NA;NA;NA;NA;NA;-0.599999964237213;NA;0.125925912739319;NA;NA;NA;0.125925912739319;NA;NA;NA
"123";"CL.01";"CL";"South America";"High";482.4;0.121372453868389;0.216359585523605;0.0580476932227612;0.08971007168293;0.0580476932227612;0.08971007168293;0.263157874345779;-0.0421052612364292;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0263157852468733;0.0263157852468733;0.0264271780814859;0.0264271780814859
"124";"CL.02";"CL";"South America";"High";15.3;0.322587370872498;NA;NA;NA;NA;NA;-0.0907841324806213;NA;0.0445665480617719;NA;NA;NA;0.0511294301741816;NA;NA;NA
"125";"CL.03";"CL";"South America";"High";171.9;0.321900844573975;0.652490377426147;0.00536241196095943;-0.0580476932227612;0.00536241196095943;-0.0580476932227612;-0.199999988079071;0.142480701208115;0.0264271780814859;0.0270406269149351;0.0269260093453922;0.0270406269149351;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859
"126";"CL.04";"CL";"South America";"High";371.2;0.37467148900032;0.406469404697418;0.380731254816055;-0.0686018243432045;0.380731254816055;-0.0686018243432045;0.263157874345779;0.142480701208115;0.0264271780814859;0.0270406269149351;0.0269260093453922;0.0270406269149351;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859
"127";"CL.05";"CL";"South America";"High";14.1;0.619420289993286;NA;NA;NA;NA;NA;0.596420049667358;NA;0.0336582220107082;NA;NA;NA;0.0328695315943667;NA;NA;NA
"128";"CL.06";"CL";"South America";"High";985.4;0.378947347402573;0.547368347644806;0.0631578862667084;0.126315772533417;0.0631578862667084;0.126315772533417;-0.263157874345779;-0.115789465606213;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"129";"CL.07";"CL";"South America";"High";97;0.597765207290649;0.619422495365143;-0.253024011850357;-0.170006617903709;-0.253024011850357;-0.170006617903709;-0.399999976158142;-0.55409163236618;0.0277192942465781;0.029160862820255;0.0290350886251382;0.029160862820255;0.0263157852468733;0.0264271780814859;0.0277192942465781;0.0277192942465781
"130";"CL.10";"CL";"South America";"High";44.8;0.235081166028976;0.46907776594162;0.303389191627502;-0.1131407096982;0.303389191627502;-0.1131407096982;-0.265972495079041;0.25079470872879;0.0283416863130612;0.034295644958154;0.0312959790095804;0.034295644958154;0.0267685333209788;0.0287416050417601;0.0288380037595196;0.0288380037595196
"131";"CL.11";"CL";"South America";"High";224.4;0.0210526306182146;0.0686018243432045;0.388303369283676;-0.110818326473236;0.388303369283676;-0.110818326473236;-0.205805465579033;0.0583572834730148;0.0263157852468733;0.0267478446989093;0.0264271780814859;0.0267478446989093;0.0264271780814859;0.0266347675802394;0.0264271780814859;0.0264271780814859
"132";"CL.12";"CL";"South America";"High";2944.9;0.431578904390335;0.515789449214935;0.105263151228428;-0.136842086911201;0.105263151228428;-0.136842086911201;-0.115789465606213;0.0210526306182146;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"133";"CL.14";"CL";"South America";"High";51.1;0.356465488672256;0.233842149376869;0.332900166511536;0.157467201352119;0.332900166511536;0.157467201352119;0.145526438951492;0.430829465389252;0.0277192942465781;0.0342244525615037;0.0293233045963022;0.0342244525615037;0.0283416863130612;0.0306042885274653;0.0298802558191714;0.0298802558191714
"134";"CL.15";"CL";"South America";"High";37.6;0.0865180939435959;NA;NA;NA;NA;NA;0.301624655723572;NA;0.0272904481217912;NA;NA;NA;0.0320175415965489;NA;NA;NA
"135";"CL.16";"CL";"South America";"High";80.8;-0.0159156229346991;0.303994804620743;0.196265429258347;0.117022931575775;0.196265429258347;0.117022931575775;-0.174143075942993;0.364792287349701;0.0266347675802394;0.0320956651015522;0.0293233045963022;0.0320956651015522;0.0264271780814859;0.0287416050417601;0.0267478446989093;0.0267478446989093
"136";"CL.17";"CL";"South America";"High";443.7;-0.0631578862667084;0.0736842080950737;0;0.263157874345779;0;0.263157874345779;0.0210526306182146;0.399999976158142;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"137";"CM.05";"CM";"Africa";"Lower-middle";81.4;-0.448550373315811;-0.100264199078083;-0.00549857364967465;0.137566119432449;-0.00549857364967465;0.137566119432449;-0.184697210788727;0.126133948564529;0.0264271780814859;0.0278381115872468;0.0264271780814859;0.0278381115872468;0.0264271780814859;0.0277192942465781;0.0265391533257835;0.0265391533257835
"138";"CM.07";"CM";"Africa";"Lower-middle";30.1;-0.428571462631226;NA;NA;NA;NA;NA;-0.357142895460129;NA;0.0833333479303908;NA;NA;NA;0.0833333479303908;NA;NA;NA
"139";"CM.08";"CM";"Africa";"Lower-middle";132.6;-0.416887998580933;-0.0901885330677032;-0.303759306669235;-0.117022931575775;-0.303759306669235;-0.117022931575775;-0.0265260376036167;0.295771062374115;0.0264271780814859;0.0285527348087092;0.0266347675802394;0.0285527348087092;0.0266347675802394;0.0282051261834571;0.0267478446989093;0.0267478446989093
