"region_iso";"country";"continent";"income";"number_of_scholars";"internal_continent_in";"internal_continent_in_transformed";"internal_continent_out";"internal_continent_out_transformed";"internal_income_in";"internal_income_in_transformed";"internal_income_out";"internal_income_out_transformed";"international_continent_in";"international_continent_in_transformed";"international_continent_out";"international_continent_out_transformed";"international_income_in";"international_income_in_transformed";"international_income_out";"international_income_out_transformed";"SE_internal_continent_in";"SE_internal_continent_out";"SE_internal_income_in";"SE_internal_income_out";"SE_international_continent_in";"SE_international_continent_out";"SE_international_income_in";"SE_international_income_out"
"324";"GH.01";"GH";"Africa";"Lower-middle";477.6;0.004634585141031;0.464534144132256;0.157585749383294;17.0681138863525;0.004634585141031;0.464534144132256;0.157585749383294;17.0681138863525;-0.0546481661208663;-5.31817879171826;-0.0448217042909979;-4.38320527218953;-0.0546481661208663;-5.31817879171826;-0.0448217042909979;-4.38320527218953;0.0003533226624916;0.00201935312413457;0.0003533226624916;0.00201935312413457;0.00010088716636673;0.000117030495154485;0.00010088716636673;0.000117030495154485
"325";"GH.02";"GH";"Africa";"Lower-middle";234.2;0.139823494946638;15.0070787635759;0.103175276450875;10.8685718544455;0.139823494946638;15.0070787635759;0.103175276450875;10.8685718544455;-0.041820783358373;-4.09583586059841;-0.0375624535251468;-3.68657352875633;-0.041820783358373;-4.09583586059841;-0.0375624535251468;-3.68657352875633;0.00119161602566804;0.00175271933095984;0.00119161602566804;0.00175271933095984;0.000181299583919381;0.000207072676029716;0.000181299583919381;0.000207072676029716
"326";"GH.03";"GH";"Africa";"Lower-middle";28.4;-0.0344322829071187;-3.38462374045787;0.00142955612651395;0.143057842896166;-0.0344322829071187;-3.38462374045787;0.00142955612651395;0.143057842896166;-0.113006977779489;-10.6855572070597;-0.0820986491674289;-7.88189195327478;-0.113006977779489;-10.6855572070597;-0.0820986491674289;-7.88189195327478;0.00393415895102045;0.00425869150764533;0.00393415895102045;0.00425869150764533;0.000649619580060353;0.00278173126977704;0.000649619580060353;0.00278173126977704
"327";"GH.04";"GH";"Africa";"Lower-middle";75;0.000535289001776573;0.0535432294500815;0.0988180315547892;10.3865412609039;0.000535289001776573;0.0535432294500815;0.0988180315547892;10.3865412609039;-0.0292972551075944;-2.8872251125841;0.0115631988846521;1.16303110967069;-0.0292972551075944;-2.8872251125841;0.0115631988846521;1.16303110967069;0.00232726234656207;0.0107407869291301;0.00232726234656207;0.0107407869291301;0.00110083321904563;0.00189495008325683;0.00110083321904563;0.00189495008325683
"328";"GH.05";"GH";"Africa";"Lower-middle";184.1;-0.0979294557224855;-9.32871350981844;NA;NA;-0.0979294557224855;-9.32871350981844;NA;NA;-0.0848518472080736;-8.13516253583643;NA;NA;-0.0848518472080736;-8.13516253583643;NA;NA;0.0158508862042528;NA;0.0158508862042528;NA;0.000686102832415286;NA;0.000686102832415286;NA
"329";"GH.06";"GH";"Africa";"Lower-middle";43.7;-0.0992181585011633;-9.44548658960749;-0.0405119761592774;-3.97023362352292;-0.0992181585011633;-9.44548658960749;-0.0405119761592774;-3.97023362352292;-0.117251082585231;-11.0638138148197;-0.0287655695082768;-2.83557791984905;-0.117251082585231;-11.0638138148197;-0.0287655695082768;-2.83557791984905;0.00306529336713137;0.00540168194410936;0.00306529336713137;0.00540168194410936;0.00205253499075135;0.00197508266294919;0.00205253499075135;0.00197508266294919
"330";"GH.08";"GH";"Africa";"Lower-middle";31;-0.019520091294723;-1.93308079230274;NA;NA;-0.019520091294723;-1.93308079230274;NA;NA;-0.275558502009584;-24.0851980889753;NA;NA;-0.275558502009584;-24.0851980889753;NA;NA;0.0149500120245471;NA;0.0149500120245471;NA;0.0168209911987575;NA;0.0168209911987575;NA
"331";"GH.10";"GH";"Africa";"Lower-middle";17.5;-0.18880688211932;-17.2053617492495;NA;NA;-0.18880688211932;-17.2053617492495;NA;NA;-0.0595072421218709;-5.7771290168626;NA;NA;-0.0595072421218709;-5.7771290168626;NA;NA;0.00487777467267595;NA;0.00487777467267595;NA;0.00194770956407828;NA;0.00194770956407828;NA
"332";"GR.ESYE11";"GR";"Europe";"High";500.2;-0.0297076413495395;-2.92707068271889;-7.69095020738476e-05;-0.00769065446138972;-0.0297076413495395;-2.92707068271889;-7.69095020738476e-05;-0.00769065446138972;-0.0837413414567611;-8.03308943959878;0.0944019315716253;9.9001380509872;-0.0837413414567611;-8.03308943959878;0.0944019315716253;9.9001380509872;0.000145250867814839;0.000161789022569183;0.000145250867814839;0.000161789022569183;0.000133159124470184;0.000623403339151546;0.000133159124470184;0.000623403339151546
"333";"GR.ESYE12";"GR";"Europe";"High";2800.6;0.0146097569226437;1.47170010550766;-0.0118755198733432;-1.1805284190554;0.0146097569226437;1.47170010550766;-0.0118755198733432;-1.1805284190554;-0.045663525801571;-4.46366367620436;0.041178643537792;4.20382423170409;-0.045663525801571;-4.46366367620436;0.041178643537792;4.20382423170409;3.51878878511297e-05;5.94916721689711e-05;3.51878878511297e-05;5.94916721689711e-05;5.94858130208333e-05;9.86090017171736e-05;5.94858130208333e-05;9.86090017171736e-05
"334";"GR.ESYE13";"GR";"Europe";"High";50.1;-0.170061956626925;-15.6387452410685;NA;NA;-0.170061956626925;-15.6387452410685;NA;NA;-0.28366548142497;-24.6981498745488;NA;NA;-0.28366548142497;-24.6981498745488;NA;NA;0.00260546132656601;NA;0.00260546132656601;NA;0.00744872586006838;NA;0.00744872586006838;NA
"335";"GR.ESYE14";"GR";"Europe";"High";593.3;-0.0900636826586918;-8.61270144433353;-0.005894482644087;-0.587714426491859;-0.0900636826586918;-8.61270144433353;-0.005894482644087;-0.587714426491859;-0.125837555327306;-11.824192794858;0.0580028677409268;5.97180347027091;-0.125837555327306;-11.824192794858;0.0580028677409268;5.97180347027091;0.000101730006559176;8.91362721283754e-05;0.000101730006559176;8.91362721283754e-05;0.000159465779201452;0.000566314365563796;0.000159465779201452;0.000566314365563796
"336";"GR.ESYE21";"GR";"Europe";"High";834.1;-0.003481691000845;-0.34756369428901;0.0117985158027833;1.18683928350343;-0.003481691000845;-0.34756369428901;0.0117985158027833;1.18683928350343;-0.0564127286889082;-5.48510347146315;0.0356309466638621;3.62733357801179;-0.0564127286889082;-5.48510347146315;0.0356309466638621;3.62733357801179;0.000147728869312735;9.3345163937683e-05;0.000147728869312735;9.3345163937683e-05;0.000110397422836948;0.000241090070370824;0.000110397422836948;0.000241090070370824
"337";"GR.ESYE22";"GR";"Europe";"High";31.1;-0.0819052792032082;-7.86407735566916;NA;NA;-0.0819052792032082;-7.86407735566916;NA;NA;-0.108749233165986;-10.3044684056648;NA;NA;-0.108749233165986;-10.3044684056648;NA;NA;0.00141480753988868;NA;0.00141480753988868;NA;0.00344869483072318;NA;0.00344869483072318;NA
"338";"GR.ESYE23";"GR";"Europe";"High";1254.4;0.0188583943783056;1.90373369843464;0.00204419156849383;0.204628235248983;0.0188583943783056;1.90373369843464;0.00204419156849383;0.204628235248983;-0.0411811752017152;-4.03447515364495;0.0536653545745585;5.51314481553258;-0.0411811752017152;-4.03447515364495;0.0536653545745585;5.51314481553258;9.59240139818577e-05;6.73548486897968e-05;9.59240139818577e-05;6.73548486897968e-05;9.13617026042592e-05;0.000101002737515432;9.13617026042592e-05;0.000101002737515432
"339";"GR.ESYE24";"GR";"Europe";"High";9.6;0.0585003008822257;6.02453047035163;NA;NA;0.0585003008822257;6.02453047035163;NA;NA;-0.116672485190746;-11.0123406795425;NA;NA;-0.116672485190746;-11.0123406795425;NA;NA;0.00860363837677244;NA;0.00860363837677244;NA;0.00475831218490256;NA;0.00475831218490256;NA
"340";"GR.ESYE25";"GR";"Europe";"High";71.9;-0.17355511259215;-15.9329181662811;0.0159205130956399;1.60479196924113;-0.17355511259215;-15.9329181662811;0.0159205130956399;1.60479196924113;-0.196775177365966;-17.8624723690932;0.0560088947247879;5.76070908187811;-0.196775177365966;-17.8624723690932;0.0560088947247879;5.76070908187811;0.000902781216462683;0.00121897554424982;0.000902781216462683;0.00121897554424982;0.00363093381205614;0.00211856852674621;0.00363093381205614;0.00211856852674621
"341";"GR.ESYE31";"GR";"Europe";"High";6355.1;0.00669576386742017;0.671823061031418;0.00242441717363749;0.242735844943298;0.00669576386742017;0.671823061031418;0.00242441717363749;0.242735844943298;-0.0389996436948963;-3.82489481768861;0.0402876276982395;4.1110183256778;-0.0389996436948963;-3.82489481768861;0.0402876276982395;4.1110183256778;2.57735082793554e-05;5.17217217120523e-05;2.57735082793554e-05;5.17217217120523e-05;3.05689384516833e-05;4.27693963900411e-05;3.05689384516833e-05;4.27693963900411e-05
"342";"GR.ESYE41";"GR";"Europe";"High";201.8;-0.0835420067400972;-8.0147554142966;0.00308133089482021;0.30860830746211;-0.0835420067400972;-8.0147554142966;0.00308133089482021;0.30860830746211;-0.12360143805431;-11.62680073566;0.0780379958594215;8.11637376350496;-0.12360143805431;-11.62680073566;0.0780379958594215;8.11637376350496;0.000398424379745429;0.000375808399007785;0.000398424379745429;0.000375808399007785;0.000690996422722301;0.00211060154643132;0.000690996422722301;0.00211060154643132
"343";"GR.ESYE43";"GR";"Europe";"High";1195.3;0.00267236838651639;0.267594234584911;-0.0117844993035641;-1.1715334050874;0.00267236838651639;0.267594234584911;-0.0117844993035641;-1.1715334050874;-0.0353028789572452;-3.46870010182647;0.0193499658913262;1.95383898514807;-0.0353028789572452;-3.46870010182647;0.0193499658913262;1.95383898514807;2.95002374860531e-05;0.000104953793605213;2.95002374860531e-05;0.000104953793605213;4.14709424732732e-05;3.7847214837596e-05;4.14709424732732e-05;3.7847214837596e-05
"344";"HK.HCW";"HK";"Asia";"High";9121.5;0.0443773005042829;4.53767016468472;0.0928960118278572;9.73476181617523;0.0443773005042829;4.53767016468472;0.0928960118278572;9.73476181617523;-0.0175231729283976;-1.73705350009911;-0.0243933390583771;-2.40982260304531;-0.0175231729283976;-1.73705350009911;-0.0243933390583771;-2.40982260304531;0.000465769609063078;0.000218120050815283;0.000465769609063078;0.000218120050815283;5.13254372191941e-05;1.00836244369619e-05;5.13254372191941e-05;1.00836244369619e-05
"345";"HK.NST";"HK";"Asia";"High";33;0.027293697638724;2.76695825751019;NA;NA;0.027293697638724;2.76695825751019;NA;NA;-0.0224384227260016;-2.21885536970913;NA;NA;-0.0224384227260016;-2.21885536970913;NA;NA;0.00111663724866409;NA;0.00111663724866409;NA;0.00294058642287101;NA;0.00294058642287101;NA
"346";"HK.NTP";"HK";"Asia";"High";138.2;0.00834145409524604;0.83763409583808;0.00263297555275744;0.263644487710191;0.00834145409524604;0.83763409583808;0.00263297555275744;0.263644487710191;-0.069594569419553;-6.72280824854548;-0.031724871856003;-3.12269178432713;-0.069594569419553;-6.72280824854548;-0.031724871856003;-3.12269178432713;0.000198521047005997;0.000891146161390714;0.000198521047005997;0.000891146161390714;0.000530495164576895;0.000678209118236573;0.000530495164576895;0.000678209118236573
"347";"HR.03";"HR";"Europe";"High";32.5;-0.17908881314898;-16.396835450336;0.0926375813927367;9.70640667800438;-0.17908881314898;-16.396835450336;0.0926375813927367;9.70640667800438;-0.0569778159329437;-5.53849754628662;0.155751798525876;16.8536134702457;-0.0569778159329437;-5.53849754628662;0.155751798525876;16.8536134702457;0.00232427999990608;0.00506824000300306;0.00232427999990608;0.00506824000300306;0.00787113751724528;0.00630624341647216;0.00787113751724528;0.00630624341647216
"348";"HR.04";"HR";"Europe";"High";15.4;0.20915050548338;23.2630502219809;NA;NA;0.20915050548338;23.2630502219809;NA;NA;-0.0757510444255614;-7.29530286556169;NA;NA;-0.0757510444255614;-7.29530286556169;NA;NA;0.017179479963008;NA;0.017179479963008;NA;0.00231578887085133;NA;0.00231578887085133;NA
"349";"HR.06";"HR";"Europe";"High";11.2;0.179652819091536;19.6801784254751;NA;NA;0.179652819091536;19.6801784254751;NA;NA;0.0670227493499584;6.93198042283421;NA;NA;0.0670227493499584;6.93198042283421;NA;NA;0.0168880578720875;NA;0.0168880578720875;NA;0.0212724311960959;NA;0.0212724311960959;NA
"350";"HR.10";"HR";"Europe";"High";317.2;-0.0415669953131245;-4.07149344147344;-0.014191487657539;-1.40912631682707;-0.0415669953131245;-4.07149344147344;-0.014191487657539;-1.40912631682707;0.0155359250864422;1.56572349768711;0.0460417557091571;4.71181332043273;0.0155359250864422;1.56572349768711;0.0460417557091571;4.71181332043273;0.000255623023779827;0.000358211406441823;0.000255623023779827;0.000358211406441823;0.000487349387869967;0.00108405081119785;0.000487349387869967;0.00108405081119785
"351";"HR.12";"HR";"Europe";"High";62.7;-0.116549746289039;-11.0014177616522;-0.0240424194792872;-2.37557028951763;-0.116549746289039;-11.0014177616522;-0.0240424194792872;-2.37557028951763;0.00569488848279312;0.571113518662236;0.0590875066901235;6.08680697319608;0.00569488848279312;0.571113518662236;0.0590875066901235;6.08680697319608;0.000917243029241417;0.00286756169378449;0.000917243029241417;0.00286756169378449;0.000350876038297419;0.000598126137046498;0.000350876038297419;0.000598126137046498
"352";"HR.15";"HR";"Europe";"High";395.9;-0.0148398485165196;-1.47302806244205;-0.0176629955958253;-1.75079192689391;-0.0148398485165196;-1.47302806244205;-0.0176629955958253;-1.75079192689391;-0.0393459967115335;-3.85819958755721;0.0328172410077267;3.33616658459717;-0.0393459967115335;-3.85819958755721;0.0328172410077267;3.33616658459717;0.00045478458700793;0.000487314523561332;0.00045478458700793;0.000487314523561332;0.000164422225746671;0.000712872585807184;0.000164422225746671;0.000712872585807184
"353";"HR.19";"HR";"Europe";"High";50.8;-0.0931788673209672;-8.89694678688661;0.0904764339755159;9.46957097117729;-0.0931788673209672;-8.89694678688661;0.0904764339755159;9.46957097117729;-0.000491194507028945;-0.0491073890756533;0.11170727575552;11.8185492729572;-0.000491194507028945;-0.0491073890756533;0.11170727575552;11.8185492729572;0.00128784722742687;0.00192740820066891;0.00128784722742687;0.00192740820066891;0.00225687719048166;0.00586831082966521;0.00225687719048166;0.00586831082966521
"354";"HR.21";"HR";"Europe";"High";2642.9;0.0779728356828544;8.10932911101865;0.0390653187024473;3.98384023271485;0.0779728356828544;8.10932911101865;0.0390653187024473;3.98384023271485;-0.0300721457160366;-2.96244774138583;-0.0104489581983598;-1.0394557476472;-0.0300721457160366;-2.96244774138583;-0.0104489581983598;-1.0394557476472;0.000251265723759295;0.000158602876336329;0.000251265723759295;0.000158602876336329;6.93429947025765e-05;4.67187914017872e-05;6.93429947025765e-05;4.67187914017872e-05
"355";"HU.02";"HU";"Europe";"High";520;-0.0929460792179595;-8.87573661130844;0.0036276483388548;0.363423621885195;-0.0929460792179595;-8.87573661130844;0.0036276483388548;0.363423621885195;-0.108660138908207;-10.2964766928487;-0.034149455562982;-3.35729440562821;-0.108660138908207;-10.2964766928487;-0.034149455562982;-3.35729440562821;0.00171659428367398;0.000216177323355296;0.00171659428367398;0.000216177323355296;0.000201868931953475;0.000160877819824275;0.000201868931953475;0.000160877819824275
"356";"HU.04";"HU";"Europe";"High";10.3;-0.0699335736826393;-6.75442425491468;NA;NA;-0.0699335736826393;-6.75442425491468;NA;NA;0.0303912499663164;3.0857778134709;NA;NA;0.0303912499663164;3.0857778134709;NA;NA;0.00223719651104393;NA;0.00223719651104393;NA;0.00717110937967627;NA;0.00717110937967627;NA
"357";"HU.05";"HU";"Europe";"High";4220.8;0.0259462040344064;2.62857369561824;-0.0433149369578219;-4.23902441316484;0.0259462040344064;2.62857369561824;-0.0433149369578219;-4.23902441316484;-0.0184539409514871;-1.82847095773281;-0.0068418696466598;-0.681851734468231;-0.0184539409514871;-1.82847095773281;-0.0068418696466598;-0.681851734468231;5.44246587312897e-05;6.77538868123875e-05;5.44246587312897e-05;6.77538868123875e-05;3.40047186160642e-05;1.25550090927629e-05;3.40047186160642e-05;1.25550090927629e-05
"358";"HU.06";"HU";"Europe";"High";1258.2;-0.0220258488523631;-2.17850510093922;-0.0164034461356992;-1.62696422271933;-0.0220258488523631;-2.17850510093922;-0.0164034461356992;-1.62696422271933;-0.035456291635572;-3.48350809119051;-0.0301198867473116;-2.96708030362053;-0.035456291635572;-3.48350809119051;-0.0301198867473116;-2.96708030362053;8.32580823637403e-05;8.34590061717241e-05;8.32580823637403e-05;8.34590061717241e-05;4.25287281044565e-05;4.40039291006404e-05;4.25287281044565e-05;4.40039291006404e-05
"359";"HU.08";"HU";"Europe";"High";46.3;0.00603686404219774;0.605512262897401;-0.0012115389756708;-0.12108053586245;0.00603686404219774;0.605512262897401;-0.0012115389756708;-0.12108053586245;-0.0134620910028022;-1.33718823086474;0.0712328170098039;7.38312029374735;-0.0134620910028022;-1.33718823086474;0.0712328170098039;7.38312029374735;0.000276690367988611;0.00047774363359092;0.000276690367988611;0.00047774363359092;0.00172382743240545;0.00533895356231019;0.00172382743240545;0.00533895356231019
"360";"HU.09";"HU";"Europe";"High";113.5;-0.0756942604663011;-7.29003857635418;0.0721027350162425;7.47657544694513;-0.0756942604663011;-7.29003857635418;0.0721027350162425;7.47657544694513;-0.0740990456039302;-7.14202824524832;-0.00473938660522717;-0.472817343404219;-0.0740990456039302;-7.14202824524832;-0.00473938660522717;-0.472817343404219;0.000581829468351473;0.000521271099679755;0.000581829468351473;0.000521271099679755;0.00102904150662675;0.00234599339963653;0.00102904150662675;0.00234599339963653
"361";"HU.10";"HU";"Europe";"High";938;-0.0487032401069735;-4.75362591995578;-0.0177177151929408;-1.7561679368887;-0.0487032401069735;-4.75362591995578;-0.0177177151929408;-1.7561679368887;-0.050991289543441;-4.97130520704445;-0.0437097547202958;-4.27682508459906;-0.050991289543441;-4.97130520704445;-0.0437097547202958;-4.27682508459906;9.91353779631718e-05;8.22824923841289e-05;9.91353779631718e-05;8.22824923841289e-05;0.000100906877184479;7.21924584330835e-05;0.000100906877184479;7.21924584330835e-05
"362";"HU.16";"HU";"Europe";"High";399.4;-0.061939366917806;-6.00601234848698;0.071227585410488;7.38255850975817;-0.061939366917806;-6.00601234848698;0.071227585410488;7.38255850975817;-0.0159492587067288;-1.58227427848244;-0.0540223015676539;-5.25890224838167;-0.0159492587067288;-1.58227427848244;-0.0540223015676539;-5.25890224838167;0.000357933877065641;0.000381636532846987;0.000357933877065641;0.000381636532846987;0.00023465258648508;0.000266783789116975;0.00023465258648508;0.000266783789116975
"363";"HU.17";"HU";"Europe";"High";15.4;-0.0166989966890082;-1.65603413184853;NA;NA;-0.0166989966890082;-1.65603413184853;NA;NA;-0.00592373257649821;-0.590622186599632;NA;NA;-0.00592373257649821;-0.590622186599632;NA;NA;0.00220580572831723;NA;0.00220580572831723;NA;0.00605779327812956;NA;0.00605779327812956;NA
